age,job=housemaid,job=services,job=admin.,job=blue-collar,job=technician,job=retired,job=management,job=unemployed,job=self-employed,job=unknown,job=entrepreneur,job=student,marital=married,marital=single,marital=divorced,marital=unknown,education=basic.4y,education=high.school,education=basic.6y,education=basic.9y,e0ducation=professional.course,education=unknown,education=university.degree,education=illiterate,default=0,default=unknown,default=1,housing=0,housing=1,housing=unknown,loan=0,loan=1,loan=unknown,contact=cellular,month=may,month=jun,month=jul,month=aug,month=oct,month=nov,month=dec,month=mar,month=apr,month=sep,day_of_week=mon,day_of_week=tue,day_of_week=wed,day_of_week=thu,day_of_week=fri,duration,campaign,pdays,previous,poutcome=nonexistent,poutcome=failure,poutcome=success,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,class
0.493827,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.00671,0.0,1.0,0.0,1,0,0,1.0,0.669135,0.338912,0.980957,1.0,0
0.308642,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.029687,0.054545,1.0,0.0,1,0,0,0.104167,0.0,0.811715,0.045341,0.425709,0
0.160494,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.209638,0.090909,1.0,0.0,1,0,0,0.6875,0.389322,0.368201,0.780322,0.877883,0
0.111111,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.093737,0.0,1.0,0.0,1,0,0,0.9375,0.698753,0.60251,0.957833,0.859735,0
0.209877,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.010167,0.0,1.0,0.0,1,0,0,0.333333,0.26968,0.192469,0.158694,0.512287,0
0.17284,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.058967,0.018182,1.0,0.0,1,0,0,0.333333,0.26968,0.192469,0.160961,0.512287,0
0.493827,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.01708,0.018182,1.0,0.0,1,0,0,1.0,0.484412,0.615063,0.981864,1.0,0
0.222222,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.136844,0.127273,1.0,0.0,1,0,0,1.0,0.669135,0.338912,0.981183,1.0,0
0.234568,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.011183,0.0,1.0,0.0,1,0,0,0.9375,0.698753,0.60251,0.957833,0.859735,0
0.160494,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.016877,0.054545,1.0,0.0,1,0,0,1.0,0.484412,0.615063,0.981637,1.0,0
0.222222,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.03172,0.0,1.0,0.0,1,0,0,0.9375,0.698753,0.60251,0.956926,0.859735,0
0.259259,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00305,0.109091,1.0,0.0,1,0,0,0.333333,0.26968,0.192469,0.138291,0.512287,0
0.345679,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.01586,0.145455,1.0,0.0,1,0,0,0.9375,0.698753,0.60251,0.957379,0.859735,0
0.185185,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.01525,0.018182,1.0,0.0,1,0,0,0.6875,0.389322,0.368201,0.780322,0.877883,0
0.234568,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.011387,0.0,1.0,0.142857,0,1,0,0.333333,0.26968,0.192469,0.157107,0.512287,0
0.333333,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.03172,0.345455,1.0,0.0,1,0,0,1.0,0.669135,0.338912,0.980957,1.0,0
0.333333,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.159821,0.0,1.0,0.0,1,0,0,0.9375,0.698753,0.60251,0.957153,0.859735,1
0.209877,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.056527,0.018182,1.0,0.0,1,0,0,0.333333,0.26968,0.192469,0.148946,0.512287,0
0.209877,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.050427,0.018182,1.0,0.0,1,0,0,0.9375,0.698753,0.60251,0.957153,0.859735,0
0.37037,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.004473,0.0,1.0,0.142857,0,1,0,0.333333,0.26968,0.192469,0.160961,0.512287,0
0.345679,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.030094,0.0,1.0,0.0,1,0,0,1.0,0.484412,0.615063,0.982544,1.0,0
0.185185,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.01464,0.018182,1.0,0.0,1,0,0,1.0,0.484412,0.615063,0.981637,1.0,0
0.259259,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0244,0.0,1.0,0.0,1,0,0,1.0,0.669135,0.338912,0.982544,1.0,0
0.246914,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.01586,0.0,1.0,0.142857,0,1,0,0.0,0.069369,0.878661,0.026978,0.203781,0
0.493827,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.016267,0.018182,1.0,0.0,1,0,0,0.9375,0.698753,0.60251,0.957379,0.859735,0
0.185185,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.251932,0.0,1.0,0.0,1,0,0,0.6875,0.389322,0.368201,0.855135,0.877883,0
0.209877,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.043514,0.054545,1.0,0.0,1,0,0,0.9375,0.698753,0.60251,0.958059,0.859735,0
0.185185,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.033754,0.018182,1.0,0.0,1,0,0,1.0,0.484412,0.615063,0.982317,1.0,0
0.37037,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.169988,0.0,1.0,0.0,1,0,0,1.0,0.484412,0.615063,0.982544,1.0,1
0.308642,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0244,0.0,1.0,0.0,1,0,0,0.333333,0.26968,0.192469,0.153933,0.512287,0
0.320988,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.06466,0.018182,1.0,0.0,1,0,0,1.0,0.882307,0.376569,0.980957,1.0,0
0.506173,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.025824,0.0,1.0,0.142857,0,1,0,0.6875,0.389322,0.368201,0.767853,0.877883,0
0.567901,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.03111,0.018182,0.003003,0.142857,0,0,1,0.104167,0.0,0.811715,0.053276,0.425709,0
0.222222,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.02928,0.0,1.0,0.0,1,0,0,0.9375,0.698753,0.60251,0.957379,0.859735,0
0.62963,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.111021,0.018182,1.0,0.142857,0,1,0,0.354167,0.784879,0.439331,0.05781,0.10586,1
0.407407,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.008947,0.0,1.0,0.0,1,0,0,0.333333,0.26968,0.192469,0.139651,0.512287,0
0.17284,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.056934,0.054545,1.0,0.0,1,0,0,0.333333,0.340608,0.154812,0.17479,0.512287,0
0.148148,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.109597,0.0,1.0,0.0,1,0,0,0.333333,0.26968,0.192469,0.157107,0.512287,0
0.209877,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.019723,0.0,1.0,0.142857,0,1,0,0.333333,0.26968,0.192469,0.143278,0.512287,0
0.45679,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.005287,0.109091,1.0,0.0,1,0,0,1.0,0.882307,0.376569,0.981183,1.0,0
0.333333,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.033347,0.0,1.0,0.0,1,0,0,1.0,0.669135,0.338912,0.981183,1.0,0
0.308642,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.147011,0.036364,1.0,0.0,1,0,0,1.0,0.669135,0.338912,0.980957,1.0,1
0.259259,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.01586,0.018182,1.0,0.142857,0,1,0,0.333333,0.26968,0.192469,0.138291,0.512287,0
0.259259,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.046157,0.0,1.0,0.0,1,0,0,0.6875,0.389322,0.368201,0.790297,0.877883,0
0.259259,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.016673,0.018182,1.0,0.0,1,0,0,0.104167,0.104443,0.719665,0.063478,0.425709,0
0.320988,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.027247,0.0,1.0,0.0,1,0,0,0.9375,0.698753,0.60251,0.956926,0.859735,0
0.17284,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.06466,0.0,1.0,0.0,1,0,0,1.0,0.669135,0.338912,0.981183,1.0,0
0.098765,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.015657,0.036364,1.0,0.0,1,0,0,1.0,0.669135,0.338912,0.98141,1.0,0
0.246914,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.03172,0.0,1.0,0.142857,0,1,0,0.333333,0.340608,0.154812,0.17479,0.512287,0
0.382716,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.054494,0.0,0.003003,0.428571,0,0,1,0.333333,0.652767,0.451883,0.007708,0.17051,1
0.259259,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.127491,0.018182,1.0,0.0,1,0,0,0.333333,0.26968,0.192469,0.150759,0.512287,0
0.283951,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.05856,0.036364,1.0,0.0,1,0,0,0.9375,0.698753,0.60251,0.958966,0.859735,0
0.135802,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.097397,0.018182,0.006006,0.285714,0,0,1,0.354167,0.722525,0.460251,0.018363,0.10586,1
0.358025,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.030297,0.0,1.0,0.0,1,0,0,0.9375,0.698753,0.60251,0.957153,0.859735,0
0.160494,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.04941,0.0,1.0,0.0,1,0,0,1.0,0.484412,0.615063,0.982997,1.0,0
0.432099,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00488,0.072727,1.0,0.0,1,0,0,1.0,0.882307,0.376569,0.98073,1.0,0
0.358025,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.072794,0.036364,1.0,0.0,1,0,0,0.9375,0.698753,0.60251,0.957606,0.859735,0
0.160494,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.030094,0.0,1.0,0.0,1,0,0,0.6875,0.389322,0.368201,0.790297,0.877883,0
0.160494,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.108174,0.072727,1.0,0.0,1,0,0,0.333333,0.652767,0.451883,0.011335,0.17051,1
0.432099,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.002237,0.072727,1.0,0.0,1,0,0,0.333333,0.26968,0.192469,0.143278,0.512287,0
0.308642,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.033754,0.054545,1.0,0.0,1,0,0,0.9375,0.698753,0.60251,0.957153,0.859735,0
0.493827,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.069337,0.018182,1.0,0.0,1,0,0,0.333333,0.455183,0.669456,0.000227,0.17051,1
0.333333,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.098821,0.0,1.0,0.0,1,0,0,1.0,0.669135,0.338912,0.98141,1.0,0
0.358025,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.025824,0.0,1.0,0.142857,0,1,0,0.333333,0.26968,0.192469,0.157107,0.512287,0
0.197531,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.011183,0.0,1.0,0.0,1,0,0,0.9375,0.698753,0.60251,0.957153,0.859735,0
0.111111,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.030907,0.0,1.0,0.0,1,0,0,0.333333,0.26968,0.192469,0.150759,0.512287,0
0.246914,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.019723,0.018182,1.0,0.0,1,0,0,0.6875,0.389322,0.368201,0.767853,0.877883,0
0.432099,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0183,0.072727,1.0,0.0,1,0,0,1.0,0.882307,0.376569,0.980957,1.0,0
0.17284,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.029484,0.0,1.0,0.0,1,0,0,0.333333,0.26968,0.192469,0.143278,0.512287,0
0.407407,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.101667,0.0,1.0,0.0,1,0,0,0.333333,0.26968,0.192469,0.160961,0.512287,0
0.209877,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.076251,0.0,1.0,0.0,1,0,0,1.0,0.882307,0.376569,0.980503,1.0,0
0.246914,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.021147,0.018182,1.0,0.142857,0,1,0,0.333333,0.26968,0.192469,0.153933,0.512287,0
0.185185,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.04453,0.018182,1.0,0.0,1,0,0,1.0,0.484412,0.615063,0.981637,1.0,0
0.222222,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.047174,0.0,1.0,0.0,1,0,0,1.0,0.882307,0.376569,0.959193,1.0,0
0.296296,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.072997,0.0,1.0,0.0,1,0,0,0.333333,0.340608,0.154812,0.17479,0.512287,0
0.407407,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.027247,0.0,1.0,0.0,1,0,0,1.0,0.669135,0.338912,0.980277,1.0,0
0.222222,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.037617,0.018182,1.0,0.142857,0,1,0,0.333333,0.26968,0.192469,0.146679,0.512287,0
0.222222,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.012607,0.0,1.0,0.0,1,0,0,1.0,0.669135,0.338912,0.980957,1.0,0
0.259259,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.00854,0.0,1.0,0.0,1,0,0,0.104167,0.29696,0.41841,0.105418,0.425709,0
0.296296,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.022773,0.018182,1.0,0.0,1,0,0,0.9375,0.698753,0.60251,0.956926,0.859735,0
0.481481,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.02318,0.018182,1.0,0.0,1,0,0,0.9375,0.698753,0.60251,0.957379,0.859735,0
0.246914,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.01769,0.0,1.0,0.0,1,0,0,0.9375,0.698753,0.60251,0.958966,0.859735,0
0.345679,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.005083,0.0,1.0,0.0,1,0,0,0.9375,0.698753,0.60251,0.957606,0.859735,0
0.160494,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.03904,0.072727,1.0,0.0,1,0,0,1.0,0.484412,0.615063,0.981637,1.0,0
0.432099,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.052257,0.0,1.0,0.0,1,0,0,0.9375,0.698753,0.60251,0.957606,0.859735,0
0.197531,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.033347,0.036364,1.0,0.0,1,0,0,0.333333,0.26968,0.192469,0.143278,0.512287,0
0.209877,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.06466,0.072727,0.006006,0.142857,0,0,1,0.333333,0.26968,0.192469,0.146679,0.512287,0
0.271605,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.03965,0.0,1.0,0.0,1,0,0,0.6875,0.389322,0.368201,0.767853,0.877883,0
